s.no,topic,title,url,labels,upvotes
1018,React Native,React Native 101: Build React Native App,https://www.youtube.com/playlist?list=PLjVnDc2oPyOGBOb75V8CpeSr9Gww8pZdL,"['Free', 'Video', 'Beginner']",5
1019,React Native,A Cold Dive into React Native,https://www.toptal.com/react-native/cold-dive-into-react-native-a-beginners-tutorial,"['Free', 'Beginner']",2
1020,React Native,Start Building a React Native Application,https://egghead.io/lessons/react-start-building-a-react-native-application,"['Paid', 'Video']",2
1021,Redis,Try Redis,http://try.redis.io/,['Free'],8
1022,Redis,Redis: Zero to Master in 30 minutes,http://openmymind.net/2011/11/8/Redis-Zero-To-Master-In-30-Minutes-Part-1/,['Free'],3
1023,Redis,The Little Redis Book,http://openmymind.net/2012/1/23/The-Little-Redis-Book/,['Free'],3
1024,Redis,Learn Redis from Scratch,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learn-redis-from-scratch/,"['Paid', 'Video']",2
1025,Redis,Redis Crash Course Tutorial,https://www.youtube.com/watch?v=Hbt56gFj998,"['Free', 'Video', 'Beginner']",0
1026,Redis,Введение в Redis,https://www.intuit.ru/studies/courses/3541/783/info,"['Free', 'Video', 'Beginner']",0
1027,React,React Crash Course 2018 - React Tutorial with Examples,https://www.youtube.com/watch?v=Ke90Tje7VS0,"['Free', 'Video', 'Beginner']",78
1028,React,Awesome React,https://github.com/enaqx/awesome-react,['Free'],42
1029,React,The Complete React Web Developer Course (with Redux),https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/react-2nd-edition/,"['Paid', 'Video', 'Beginner']",30
1030,React,Modern React with Redux,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/react-redux/,"['Paid', 'Video', 'Beginner']",22
1031,React,Survive JavaScript - Webpack and React,https://survivejs.com/react/introduction/,"['Free', 'Advanced']",19
1032,React,React for Beginners,https://reactforbeginners.com,"['Paid', 'Video']",11
1033,Raspberry Pi,How to create Prototype/Dummy Home Automation System ,https://steinacoz.com/how-to-create-prototype-dummy-home-automation-system-using-raspberry-pi-pubnub,"['Free', 'Exercises/Practice-programs', 'Beginner']",0
1034,Raspberry Pi,Lights Control Through Gestures,https://thetactigon.com/lights-control-through-gesture,"['Free', 'Exercises/Practice-programs', 'Beginner']",0
1035,Raspberry Pi,From 0 to 1: Raspberry Pi and the Internet of Things,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/from-0-to-1-raspberry-pi/,"['Paid', 'Video', 'Beginner']",0
1036,React Native,React Native Design - Build Front End of 10 Mobile Apps,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/react-native-design,"['Paid', 'Video', 'Beginner']",1
1037,React Native,React Native: Advanced Concepts,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/react-native-advanced/,"['Paid', 'Video', 'Advanced']",1
1038,React Native,Build an App Using React Native,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/build-an-app-in-less-than-60-minutes-using-react-native,"['Paid', 'Video', 'Beginner']",1
1039,React Native,Learn React Native,https://www.youtube.com/playlist?list=PLyuRouwmQCjnuUEYW4mnSp891sd3WL_zr,"['Free', 'Video', 'Beginner']",0
1040,React,The Beginner's Guide to ReactJS,https://egghead.io/courses/the-beginner-s-guide-to-reactjs,"['Free', 'Video', 'Beginner']",9
1041,React,Become a Professional React Developer,https://udacity.com/course/react-nanodegree--nd019/,"['Paid', 'Video', 'Beginner']",7
1042,React,Fullstack Advanced React and GraphQL,https://advancedreact.com/,"['Paid', 'Advanced', 'GraphQL']",5
1043,React,Learn ReactJS by Codecademy,https://www.codecademy.com/learn/react-101,"['Paid', 'Exercises/Practice-programs']",5
1044,Redis,Redis Tutorial for Beginners,https://www.youtube.com/playlist?list=PLS1QulWo1RIYZZxQdap7Sd0ARKFI-XVsd,"['Free', 'Video', 'Beginner']",0
1045,React,Learn React,https://frontendmasters.com/books/front-end-handbook/2018/learning/react.html,"['Free', 'Beginner']",0
1046,React Native,Learn React Native Through Interactive Examples,http://www.reactnativeexpress.com/,['Free'],46
1047,Redux, Full-Stack Redux Tutorial,http://teropa.info/blog/2015/09/10/full-stack-redux-tutorial.html,['Free'],1
1048,Redux,The Complete Redux Book (2nd edition),https://leanpub.com/redux-book,"['Free', 'Book', 'Beginner']",0
1049,Redux,Understanding Redux: The World’s Easiest Guide to Beginning Redux,https://medium.freecodecamp.org/understanding-redux-the-worlds-easiest-guide-to-beginning-redux-c695f45546f6,"['Free', 'Beginner']",0
1050,Redux,Leveling Up with Redux,https://css-tricks.com/learning-react-redux/,"['Free', 'Advanced']",0
1051,Redux,React JS - Mastering Redux,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/react-js-mastering-redux/,"['Paid', 'Video']",0
1052,Regular Expressions,Introduction to Regular Expressions,https://launchschool.com/books/regex,"['Free', 'Book', 'Beginner']",0
1053,Regular Expressions,RegexOne,http://regexone.com/,['Free'],9
1054,Regular Expressions,Learn Regular Expressions,https://www.youtube.com/playlist?list=PLfdtiltiRHWGRPyPMGuLPWuiWgEI9Kp1w,"['Free', 'Video']",4
1055,Regular Expressions,Regular Expressions for Beginners - Universal,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/regular-expressions-for-beginners-universal/,"['Paid', 'Video', 'Beginner']",2
1056,Ruby,Why’s (Poignant) Guide to Ruby,http://mislav.uniqpath.com/poignant-guide/book/,['Free'],9
1057,Ruby,Introduction to Programming with Ruby,https://launchschool.com/books/ruby,"['Free', 'Book', 'Beginner']",0
1058,Ruby,Learn Ruby from Codecademy,https://www.codecademy.com/learn/learn-ruby,"['Free', 'Exercises/Practice-programs', 'Beginner']",6
1059,Ruby,Programming Ruby,http://ruby-doc.com/docs/ProgrammingRuby/,['Free'],4
1060,Regular Expressions,Learn How to Use Regular Expressions,http://www.regular-expressions.info/tutorial.html,['Free'],1
1061,Regular Expressions,"Learn, Build, & Test Regular Expressions",http://regexr.com/,['Free'],1
1062,Regular Expressions,Breaking the Ice With Regular Expressions,https://www.codeschool.com/courses/breaking-the-ice-with-regular-expressions,"['Paid', 'Video']",0
1063,Regular Expressions,Try Regex,http://tryregex.com/,['Free'],0
1064,RequireJS,RequireJS Fundamentals,http://blogs.telerik.com/kendoui/posts/13-05-08/requirejs-fundamentals,['Free'],2
1065,RequireJS,RequireJS Tutorials,https://www.youtube.com/playlist?list=PLYxzS__5yYQmDD-0A0Jvy27lUnrGIsq9o,"['Free', 'Video']",1
1066,RequireJS,RequireJS API,http://requirejs.org/docs/api.html,['Free'],1
1067,Ruby,Ruby Tutorial,https://www.tutorialspoint.com/ruby/index.htm,"['Free', 'Beginner']",0
1068,Ruby,Learn Ruby the Hard Way,https://learnrubythehardway.org/book/,"['Free', 'Book']",38
1069,Ruby,RubyKin - Teach kids to code,http://mrdougwright.gitbooks.io/rubykin/content/,['Free'],11
1070,Redux,Getting Started with Redux,https://egghead.io/courses/getting-started-with-redux,"['Free', 'Video', 'Beginner']",11
1071,Redux,Learn Redux,https://learnredux.com,"['Free', 'Video']",3
1072,Redux,Redux in Action,https://www.manning.com/books/redux-in-action?a_aid=hackrio,"['Paid', 'Book', 'Beginner']",2
1073,Redis,Learn Redis from Scratch,https://www.eduonix.com/courses/Web-Development/learn-redis-from-scratch,"['Free', 'Advanced']",0
1074,Redis,The Little Redis Book,https://raulexposito.com/documentos/redis/redis.pdf,"['Free', 'Book', 'Beginner']",0
1075,RequireJS,RequireJS made ridiculously easy,https://www.youtube.com/watch?v=eRqsZqLyYaU,"['Free', 'Video']",0
1076,SAP ABAP,Using ABAP Query and Webservices,https://www.michaelmanagement.com/sap-training-course/abap-query-and-webservice,"['Paid', 'Video']",0
1077,SAP ABAP,SAP ABAP Programming For Beginners,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/sap-abap-programming-for-beginners/,"['Paid', 'Video', 'Beginner']",6
1078,SAP ABAP,Learn ABAP Programming (official docs),https://help.sap.com/erp2005_ehp_03/helpdata/EN/d3/2e974d35c511d1829f0000e829fbfe/frameset.htm,['Free'],2
1079,SAP ABAP,SAP ABAP Course,https://www.sapnuts.com/courses/core-abap.html,"['Free', 'Beginner']",1
1080,SAP ABAP,New Features in S/4 HANA Workflow,https://www.michaelmanagement.com/sap-training-course/s4-hana-workflow-features,"['Paid', 'Video', 'Beginner', 'S/4 HANA']",0
1081,Rust,The Rust Programming Language,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/rust-lang/,"['Paid', 'Video', 'Beginner']",6
1082,Rust, Intro to the Rust programming language,https://www.youtube.com/watch?v=agzf6ftEsLU,"['Free', 'Video']",5
1083,Rust,Rustlings (Rust Exercises),https://github.com/rustlings/rustlings,"['Free', 'Exercises/Practice-programs', 'Beginner']",2
1084,Rust,Rust in Motion,https://www.manning.com/livevideo/rust-in-motion?a_aid=hackrio,"['Paid', 'Video', 'Beginner']",3
1085,Rust,Rust in Action,https://www.manning.com/books/rust-in-action?a_aid=hackrio,"['Paid', 'Book', 'Advanced']",2
1086,Rust, Rustlang Screencasts ,https://www.youtube.com/playlist?list=PLTOeCUgrkpMNEHx6j0vCH0cuyAIVZadnc,"['Free', 'Video']",2
1087,Ruby on Rails,Ruby on Rails Guides - Official,http://guides.rubyonrails.org/,['Free'],14
1088,Ruby on Rails,Ruby on Rails Course,https://www.theodinproject.com/courses/ruby-on-rails,['Free'],14
1089,Ruby on Rails,The Professional Ruby on Rails Developer,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/pro-rubyonrails/,"['Paid', 'Video']",7
1090,Ruby on Rails,Ruby on Rails Tutorial (Rails 5),https://www.railstutorial.org/book/frontmatter,"['Free', 'Book']",5
1091,Ruby on Rails,Agile Web Development with Rails 5.1,https://pragprog.com/book/rails51/agile-web-development-with-rails-5-1,"['Paid', 'Book', 'Beginner', 'Ruby on Rails 5.x']",4
1092,Ruby on Rails,Rails Girls Guides,http://guides.railsgirls.com/,['Free'],4
1093,Ruby on Rails,Become a Rails Developer,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=40328&murl=https://www.coursera.org/specializations/ruby-on-rails,"['Free', 'Video']",3
1094,Ruby on Rails,Ruby on Rails: An Introduction,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=40328&murl=https://www.coursera.org/learn/ruby-on-rails-intro,"['Free', 'Video']",3
1095,Ruby on Rails,Learn Ruby on Rails,https://www.youtube.com/playlist?list=PLbG4OyfwIxjET3AotYb3eBAX9-oNqawP-,"['Free', 'Video', 'Beginner']",0
1096,Ruby on Rails,Learn Web Development with Rails by Michael Hartl,https://www.railstutorial.org/book,['Free'],54
1097,Ruby on Rails,RailsCasts,http://railscasts.com/,"['Free', 'Video']",16
1098,Ruby,"Rubyfu, Where Ruby Goes Evil (useful for hackers)",https://www.gitbook.com/book/rubyfu/rubyfu/details,"['Free', 'Book', 'Advanced']",3
1099,Ruby,Humble Little Ruby Book,http://www.humblelittlerubybook.com/book/html/index.html,['Free'],3
1100,Ruby,Ruby Tutorial,https://www.cosmiclearn.com/ruby,"['Free', 'Beginner']",2
1101,Rust,Rust Tutorial,http://aml3.github.io/RustTutorial/html/toc.html,['Free'],2
1102,Rust,A Gentle Introduction To Rust,https://github.com/stevedonovan/gentle-intro,['Free'],1
1103,Rust,Roguelike Tutorial in Rust,https://jaredonline.svbtle.com/roguelike-tutorial-in-rust,['Free'],1
1104,Ruby,Ruby Programming Tutorials,https://www.youtube.com/playlist?list=PLMK2xMz5H5Zv8eC8b4K6tMaE1-Z9FgSOp,"['Free', 'Video', 'Beginner']",2
1105,Rust,Rust Programming Language,https://doc.rust-lang.org/book/,['Free'],17
1106,Scala,Scala School,http://twitter.github.io/scala_school/,['Free'],5
1107,Scala,Scala: Learn by Example ,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learn-by-example-scala/,"['Paid', 'Video', 'Beginner']",4
1108,Scala,Scala Exercises,https://www.scala-exercises.org/,"['Free', 'Exercises/Practice-programs']",4
1109,Scala,Scalable Programming with Scala and Spark,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/scalable-programming-with-scala-and-spark/,"['Paid', 'Video']",2
1110,Scala,Effective Scala,http://twitter.github.io/effectivescala/,['Free'],2
1111,Sass,SASS Tutorial,https://www.youtube.com/playlist?list=PL4cUxeGkcC9iEwigam3gTjU_7IA3W2WZA,"['Free', 'Video', 'Beginner']",0
1112,Sass,The Complete Sass & SCSS Course: From Beginner to Advanced,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/sasscourse/,"['Paid', 'Video', 'Beginner']",5
1113,Sass,Learn Sass,https://www.codecademy.com/learn/learn-sass,['Free'],5
1114,Sass,Official Sass Documentation,http://sass-lang.com/documentation/file.SASS_REFERENCE.html,['Free'],3
1115,SAP ABAP,Basic Vendor Invoice Management (VIM) Reporting,https://www.michaelmanagement.com/sap-training-course/sap-basic-vendor-invoice-management-reporting,"['Paid', 'Beginner']",0
1116,SAP ABAP,Developing Purchase Order Workflow in SAP,https://www.michaelmanagement.com/sap-training-course/developing-purchase-order-workflow-in-sap,"['Paid', 'Beginner']",0
1117,SAP ABAP,SAP ABAP Utility Tools for Transports,https://www.michaelmanagement.com/sap-training-course/sap-utility-tools-for-transports,"['Paid', 'Beginner']",0
1118,SAP ABAP,SAP Classic Enhancement / Modification Methodology,https://www.michaelmanagement.com/sap-training-course/enhancement-methodology,"['Paid', 'Beginner']",0
1119,Sass,Sass Basics,http://sass-lang.com/guide,"['Free', 'Beginner']",0
1120,Sass,Sass Tutorials - Level Up,https://www.youtube.com/playlist?list=PL2CB1F80266E986EA,"['Free', 'Video']",3
1121,Sass,Sass Guidelines,http://sass-guidelin.es,['Free'],1
1122,Sass,Sass Exercises,http://sass.codeschool.com/levels/1,"['Paid', 'Video']",1
1123,Sass,Sass & SCSS Tutorial for Beginners,https://www.youtube.com/playlist?list=PL6gx4Cwl9DGBxQO2r_kmxn-0UqL_Rkj0t,"['Free', 'Video']",1
1124,Scala, Introduction to Programming and Problem Solving Using Scala ,https://www.youtube.com/playlist?list=PLLMXbkbDbVt9MIJ9DV4ps-_trOzWtphYO,"['Free', 'Video']",1
1125,Scala,Scala Tutorials,http://allaboutscala.com,"['Free', 'Beginner']",0
1126,Scala,Manual de Scala para programadores Java,https://www.scala-lang.org/docu/files/ScalaTutorial-es_ES.pdf,"['Free', 'Book', 'Beginner']",0
1127,Scheme,The Scheme Programming Language,http://www.scheme.com/tspl4/,"['Free', 'Book']",1
1128,Scheme,The Little Schemer - 4th Edition,https://www.amazon.com/Little-Schemer-Daniel-P-Friedman/dp/0262560992?tag=hackr-20,"['Paid', 'Book', 'Beginner']",1
1129,Scheme,Yet Another Scheme Tutorial,http://www.shido.info/lisp/idx_scm_e.html,"['Free', 'Beginner']",0
1130,SAP ABAP,SAP Workflow Administration,https://www.michaelmanagement.com/sap-training-course/sap-workflow-administration,"['Paid', 'Beginner']",0
1131,SAP ABAP,Curso Básico de Iniciación SAP,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/iniciacion-al-sistema-sap,"['Free', 'Video', 'Beginner']",0
1132,Scala,Get Programming with Scala,https://www.manning.com/books/get-programming-with-scala?a_aid=hackrio,"['Paid', 'Book', 'Beginner']",0
1133,Scala,Programming in Scala,http://www.artima.com/pins1ed/,['Free'],19
1134,Scala,Scala By Example,http://www.scala-lang.org/docu/files/ScalaByExample.pdf,['Free'],8
1135,Sass,Learn Sass In 15 Minutes,https://tutorialzine.com/2016/01/learn-sass-in-15-minutes,"['Free', 'Beginner']",0
1136,Sass,Advanced CSS and Sass,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/advanced-css-and-sass,"['Paid', 'Video', 'Advanced']",0
1137,Serverless Computing,Agile Development for Serverless Platforms,https://www.manning.com/books/agile-development-for-serverless-platforms?a_aid=hackrio,"['Free', 'Book', 'Beginner']",1
1138,Serverless Computing,AWS Serverless APIs & Apps - A Complete Introduction,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/aws-serverless-a-complete-introduction/,"['Paid', 'Video', 'Beginner', 'AWS Lambda']",1
1139,Serverless Computing,A Crash Course on Serverless with Node.js,https://hackernoon.com/a-crash-course-on-serverless-with-node-js-632b37d58b44,"['Free', 'AWS Lambda', 'Node.js']",1
1140,Serverless Computing,Serverless Applications with Node.js,https://www.manning.com/books/serverless-applications-with-node-js?a_aid=hackrio,"['Paid', 'Book', 'AWS Lambda']",0
1141,Serverless Computing,Serverless Backend for Data Transformation,https://www.nankov.com/posts/serverless-backend-for-data-tranformation-part-1,"['Free', 'Beginner']",0
1142,SEO,On Page SEO: A Data Driven Analysis,https://ahrefs.com/blog/on-page-seo,"['Free', 'Beginner']",4
1143,SEO,Learn SEO in 2018,https://mangools.com/blog/learn-seo,"['Free', 'Video', 'Beginner']",3
1144,SEO,Google Search Engine Optimization Starter Guide [PDF],https://static.googleusercontent.com/media/www.google.com/en//webmasters/docs/search-engine-optimization-starter-guide.pdf,['Free'],3
1145,SEO,Link Building: The Definitive Guide,http://backlinko.com/link-building,['Free'],2
1146,SEO,On-Page SEO: Anatomy of a Perfectly Optimized Page,http://backlinko.com/on-page-seo,['Free'],2
1147,Selenium,Welcome to the World of Selenium,https://javabeginnerstutorial.com/selenium/welcome-selenium-tutorial-world,"['Free', 'Beginner']",4
1148,Selenium,TestNG Tutorials for Selenium Webdriver,http://learn-automation.com/testng-tutorials-for-beginners/,"['Free', 'Video', 'Beginner', 'TestNG']",3
1149,Selenium,Selenium WebDriver with Java - Basics to Advanced,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/selenium-real-time-examplesinterview-questions/,"['Paid', 'Video', 'Beginner', 'Java']",3
1150,SEO,Google Webmaster Guidelines,https://support.google.com/webmasters/answer/35769?hl=en,['Free'],2
1151,SEO, Bing Search Engine Optimization Jump Start,http://www.microsoftvirtualacademy.com/training-courses/bing-search-engine-optimization-jump-start,"['Free', 'Video']",1
1152,SEO,SEO For Dummies: Learn to Build Your Marketing Strategy,https://www.bitdegree.org/course/seo-for-dummies,"['Free', 'Video', 'Beginner']",0
1153,Selenium,Selenium WebDriver with C# for Beginners,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/selenium-qa/,"['Paid', 'Video', 'Beginner', 'C#']",2
1154,Selenium,Learn Web Automation Testing Using Selenium,https://www.eduonix.com/courses/Software-Development/Learn-Web-Automation-Testing-Using-Selenium,"['Free', 'Video', 'Beginner']",1
1155,Selenium,Selenium Tutorials,https://www.guru99.com/selenium-tutorial.html,"['Free', 'TestNG']",1
1156,Sed,Sed - An Introduction and Tutorial,http://www.grymoire.com/Unix/sed.html,['Free'],3
1157,Sed,Sed by Example,"https://www.funtoo.org/Sed_by_Example,_Part_1","['Free', 'Beginner']",1
1158,Sed,Learn Sed,https://www.gnu.org/software/sed/manual/sed.html,"['Free', 'Beginner']",0
1159,Serverless Computing,AWS Lambda and the Serverless Framework - Hands On Learning,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/aws-lambda-serverless/,"['Paid', 'Video', 'Beginner', 'AWS Lambda']",1
1160,Sed,Learn GREP and SED on Linux for Beginners,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/learn-grep-and-sed-on-linux-for-beginners/,"['Paid', 'Video', 'Beginner']",0
1161,SEO,The Beginner's Guide to SEO,http://moz.com/beginners-guide-to-seo,['Free'],13
1162,SEO,The Web Developer's SEO Cheat Sheet 2.0,http://moz.com/blog/the-web-developers-seo-cheat-sheet-2013-edition,['Free'],5
1163,Solidity,Ethereum and Solidity: The Complete Developer's Guide,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/ethereum-and-solidity-the-complete-developers-guide/,"['Paid', 'Video', 'Beginner', 'web3.js']",12
1164,Solidity,Developing Ethereum Smart Contracts for Beginners,https://coursetro.com/courses/20/Developing-Ethereum-Smart-Contracts-for-Beginners,"['Free', 'Video', 'Beginner']",3
1165,Solidity,Create a Hello World Contract in Ethereum,https://www.ethereum.org/greeter,"['Free', 'Beginner']",2
1166,Solidity,Ethereum For Beginners: Build A Hello World Blockchain App,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/blockchain-application/learn/v4/overview,"['Free', 'Beginner']",1
1167,Solidity,Learn Solidity: The Ultimate Solidity Course To Kickstart Your Career,https://www.bitdegree.org/course/solidity-smart-contract,"['Free', 'Video', 'Advanced']",1
1168,Serverless Computing,Serverless Training Library,https://cloudacademy.com/library/serverless,"['Paid', 'Video', 'Advanced']",0
1169,Serverless Computing,Serverless Backend using AWS Lambda: Hands-on Guide,https://blog.bitsrc.io/serverless-backend-using-aws-lambda-hands-on-guide-31806ceb735e,"['Free', 'Beginner', 'AWS Lambda']",0
1170,Serverless Computing,Practical beginners course to Serverless Applications,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/introduction-to-serverless-aws,"['Free', 'Video', 'Beginner', 'AWS']",0
1171,Serverless Computing,Production-Ready Serverless,https://www.manning.com/livevideo/production-ready-serverless?a_aid=hackrio,"['Paid', 'Video', 'Advanced']",0
1172,Serverless Computing,"Serverless development with Node.js, AWS Lambda and MongoDB Atlas",https://www.mongodb.com//blog/post/serverless-development-with-nodejs-aws-lambda-mongodb-atlas,"['Free', 'Beginner', 'AWS Lambda', 'Node.js']",0
1173,Socket.io, Plugging Into Socket.IO: The Basics,http://www.joezimjs.com/javascript/plugging-into-socket-io-the-basics/,['Free'],5
1174,Socket.io,Build Complex Express Sites with Redis and Socket IO,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/build-complex-express-sites-with-redis-and-socket-io/,"['Paid', 'Video']",2
1175,Socket.io, Plugging Into Socket.IO: Advanced,http://www.joezimjs.com/javascript/plugging-into-socket-io-advanced/,['Free'],2
1176,Slim Framework,First Slim Application Walkthrough,https://www.slimframework.com/docs/v3/tutorial/first-app.html,"['Free', 'Beginner']",1
1177,Slim Framework,Slim Framework Tutorial : Build an API,https://www.youtube.com/playlist?list=PLBEpR3pmwCayt4DR0UbhMgCfxHQWi0RCQ,"['Free', 'Video', 'Beginner']",2
1178,Sinatra,Getting Started with Sinatra - Official,http://www.sinatrarb.com/intro.html,['Free'],1
1179,Sinatra,Learning Sinatra,https://www.lynda.com/Sinatra-tutorials/Learning-Sinatra/572782-2.html,"['Paid', 'Video', 'Beginner']",0
1180,Smalltalk,Learning to Program the Smalltalk Way,https://medium.com/learn-how-to-program/latest,"['Free', 'Beginner']",3
1181,Smalltalk,Learn Smalltalk With Professor Stef,http://amber-lang.net/learn.html,['Free'],3
1182,Socket.io,WebSockets Tutorial (Node & Socket.io Chat App),https://www.youtube.com/playlist?list=PL4cUxeGkcC9i4V-_ZVwLmOusj8YAUhj_9,"['Free', 'Video', 'Beginner']",1
1183,Solidity,Mastering Ethereum: Building Smart Contracts and DApps,https://www.amazon.com/gp/product/1491971940?tag=hackr-20,"['Paid', 'Book']",0
1184,Sinatra,Sinatra - The Book,http://sinatra-org-book.herokuapp.com/,['Free'],2
1185,SQL Server,Microsoft SQL Server 2012 Certification Training Exam 70-461,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/microsoft-sql-server-2012-certification-70-461/,"['Paid', 'Video', 'SQL Server Certification']",1
1186,SQL Server,Learn MS SQL Server + PostgreSQL,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/sqldatabases/,"['Paid', 'Video', 'Beginner']",1
1187,SQL Server,SQL Server Tutorial,https://www.tutlane.com/tutorial/sql-server,"['Free', 'Beginner']",0
1188,SQL Server,Microsoft SQL Server 2016 Administration,https://www.software-skills-training.com/Courses/sql-server-2016-administration-training-course.htm,"['Paid', 'Advanced']",0
1189,SQL Server,SQL Server 2016 Reporting Services,https://www.software-skills-training.com/Courses/sql-2016-reporting-services-course.htm,"['Paid', 'Advanced']",0
1190,SQL Server,SQL Server 2016 Business Intelligence Application Development ,https://www.software-skills-training.com/Courses/sql-2016-business-intelligence.htm,"['Paid', 'Advanced']",0
1191,SQL Server,GROUP BY Extensions in MS SQL Server,https://academy.vertabelo.com/course/ms-sql-group-by-extensions,"['Free', 'Advanced']",0
1192,SQL Server,Database Fundamentals,http://www.microsoftvirtualacademy.com/training-courses/database-fundamentals,"['Free', 'Video']",10
1193,SQL Server,Microsoft SQL Server and T-SQL for Beginners,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/microsoft-sql-for-beginners/,"['Paid', 'Video', 'Beginner', 'T-SQL']",3
1194,SQL Server,SQL Server Tutorial for Beginners,https://www.youtube.com/playlist?list=PL08903FB7ACA1C2FB,"['Free', 'Video', 'Beginner']",2
1195,Solidity,Discover Ethereum & Solidity,https://www.ludu.co/course/ethereum,"['Paid', 'Book', 'Beginner']",1
1196,Solidity,Building Ethereum ĐApps,https://www.manning.com/books/building-ethereum-dapps?a_aid=hackrio,"['Paid', 'Book', 'Beginner']",0
1197,Solidity,https://www.youtube.com/playlist?list=PL16WqdAj66SCOdL6XIFbke-XQg2GW_Avg,https://www.youtube.com/watch?v=v_hU0jPtLto,"['Free', 'Video', 'Beginner']",0
1198,Solidity,Build Your First Ethereum Smart Contract with Solidity,https://codeburst.io/build-your-first-ethereum-smart-contract-with-solidity-tutorial-94171d6b1c4b,"['Free', 'Beginner']",0
1199,Solidity,Build A Game On Ethereum.,https://cryptozombies.io/en/course,"['Free', 'Beginner']",0
1200,SQL,SQLBolt,http://sqlbolt.com/,['Free'],17
1201,SQL,The Complete SQL Bootcamp,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/the-complete-sql-bootcamp/,"['Paid', 'Video', 'Beginner']",12
1202,SQL,A beginners guide to thinking in SQL,http://www.sohamkamani.com/blog/2016/07/07/a-beginners-guide-to-sql/,['Free'],9
1203,SQL,SQL Basics,https://academy.vertabelo.com/course/sql-queries,"['Paid', 'Beginner']",5
1204,SQL,SQL for Newbies: Data Analysis for Beginners,https://click.linksynergy.com/deeplink?id=jU79Zysihs4&mid=39197&murl=https://www.udemy.com/sql-for-newbs/,"['Paid', 'Video', 'Beginner']",5
1205,SQL,SQL basics by Khan Academy,https://www.khanacademy.org/computing/computer-programming/sql/sql-basics,"['Free', 'Video']",5
1206,SQL,SQL Practice Set,https://academy.vertabelo.com/course/sql-practice-set,"['Paid', 'Exercises/Practice-programs', 'Beginner']",3
1207,SQL,SQL Window Functions,https://academy.vertabelo.com/course/window-functions,"['Paid', 'Advanced']",3
1208,SQL,Head First SQL,https://www.amazon.com/Head-First-SQL-Brain-Learners/dp/0596526849/?tag=hackr-20,"['Paid', 'Exercises/Practice-programs', 'Book', 'Beginner']",3
1209,SQL,Standard SQL Functions,https://academy.vertabelo.com/course/standard-sql-functions,"['Paid', 'Advanced']",2
1210,SQLite,SQLite Tutorial,http://www.sqlitetutorial.net,"['Free', 'Beginner']",2
